ep,sr,ho,rew_mec,rew_ho
92,0.0,0,-44.0,28.27719037283919
93,0.2727272727272727,0,-24.817443942476643,18.33608615323035
94,0.2727272727272727,0,-24.006640032270276,44.06814183622995
95,0.0,0,-44.0,28.27719037283919
96,0.22727272727272727,0,-28.082820828611666,18.33608615323035
97,0.13636363636363635,0,-34.40409364742942,44.06814183622995
98,0.0,0,-44.0,28.27719037283919
99,0.5454545454545454,0,-5.570881677693426,18.33608615323035
100,0.5454545454545454,0,-3.9614672280354704,44.06814183622995
101,0.0,0,-44.0,28.27719037283919
102,0.5454545454545454,0,-5.52021783350993,18.33608615323035
103,0.045454545454545456,0,-40.79873865678223,44.06814183622995
104,0.0,0,-44.0,28.27719037283919
105,0.0,0,-44.0,18.33608615323035
106,0.18181818181818182,0,-30.71043050044176,44.06814183622995
107,0.0,0,-44.0,28.27719037283919
108,0.5454545454545454,0,-5.185510632456364,18.33608615323035
109,0.6363636363636364,0,3.1523475454843117,44.06814183622995
110,0.0,0,-44.0,28.27719037283919
111,0.5454545454545454,0,-5.3017662221927075,18.33608615323035
112,0.5909090909090909,0,-0.1458933607006856,44.06814183622995
113,0.09090909090909091,0,-36.911583409531474,28.27719037283919
114,0.0,0,-44.0,18.33608615323035
115,0.09090909090909091,0,-37.6658779542999,44.06814183622995
116,0.0,0,-44.0,28.27719037283919
117,0.09090909090909091,0,-37.76794873032268,18.33608615323035
118,0.18181818181818182,0,-30.60155515064529,44.06814183622995
119,0.09090909090909091,0,-36.97103833325896,28.27719037283919
120,0.0,0,-44.0,18.33608615323035
121,0.13636363636363635,0,-34.273211728461916,44.06814183622995
122,0.0,0,-44.0,28.27719037283919
123,0.13636363636363635,0,-34.57072713735385,18.33608615323035
124,0.045454545454545456,0,-40.94596774977714,44.06814183622995
125,0.0,0,-44.0,28.27719037283919
126,0.13636363636363635,0,-34.53716988341934,18.33608615323035
127,0.13636363636363635,0,-34.19231769348078,44.06814183622995
128,0.09090909090909091,0,-36.81355515990989,28.27719037283919
129,0.0,0,-44.0,18.33608615323035
130,0.0,0,-44.0,44.06814183622995
131,0.0,0,-44.0,28.27719037283919
132,0.5909090909090909,0,-1.7093983394268253,18.33608615323035
133,0.13636363636363635,0,-34.32686555991931,44.06814183622995
134,0.045454545454545456,0,-40.716355773971884,28.27719037283919
135,0.6818181818181818,0,5.29655296382033,18.33608615323035
136,0.5454545454545454,0,-4.0031996308694815,44.06814183622995
137,0.0,0,-44.0,28.27719037283919
138,0.6818181818181818,0,5.311577815274513,18.33608615323035
139,0.5,0,-7.873413125866682,44.06814183622995
140,0.0,0,-44.0,28.27719037283919
141,0.4090909090909091,0,-15.119645862639313,18.33608615323035
142,0.5454545454545454,0,-3.945122254457785,44.06814183622995
143,0.0,0,-44.0,28.27719037283919
144,0.2727272727272727,0,-24.780134258054108,18.33608615323035
145,0.045454545454545456,0,-40.95809369062339,44.06814183622995
146,0.0,0,-44.0,28.27719037283919
147,0.5,0,-8.85087435445381,18.33608615323035
148,0.5454545454545454,0,-3.242773289794642,44.06814183622995
149,0.0,0,-44.0,28.27719037283919
150,0.6363636363636364,0,1.6323191935961647,18.33608615323035
151,0.0,0,-44.0,44.06814183622995
152,0.0,0,-44.0,28.27719037283919
153,0.5454545454545454,0,-5.154605524374004,18.33608615323035
154,0.5454545454545454,0,-4.327947842681956,44.06814183622995
155,0.0,0,-44.0,28.27719037283919
156,0.13636363636363635,0,-34.440875828038216,18.33608615323035
157,0.0,0,-44.0,44.06814183622995
158,0.0,0,-44.0,28.27719037283919
159,0.13636363636363635,0,-34.55635883827158,18.33608615323035
160,0.5454545454545454,0,-3.6770098947256717,44.06814183622995
161,0.0,0,-44.0,28.27719037283919
162,0.6363636363636364,0,1.7233326559053221,18.33608615323035
163,0.5454545454545454,0,-4.4741364520504225,44.06814183622995
164,0.09090909090909091,0,-36.97678414771676,28.27719037283919
165,0.13636363636363635,0,-34.49524559674017,18.33608615323035
166,0.5454545454545454,0,-3.8417412462580858,44.06814183622995
167,0.0,0,-44.0,28.27719037283919
168,0.5454545454545454,0,-5.275311440256434,18.33608615323035
169,0.045454545454545456,0,-40.74021429230872,44.06814183622995
170,0.0,0,-44.0,28.27719037283919
171,0.5454545454545454,0,-5.212294383789512,18.33608615323035
172,0.0,0,-44.0,44.06814183622995
173,0.0,0,-44.0,28.27719037283919
174,0.13636363636363635,0,-34.55007154227353,18.33608615323035
175,0.5454545454545454,0,-3.192413024116126,44.06814183622995
176,0.0,0,-44.0,28.27719037283919
177,0.045454545454545456,0,-40.928706048677164,18.33608615323035
178,0.13636363636363635,0,-34.38101443342047,44.06814183622995
179,0.0,0,-44.0,28.27719037283919
180,0.13636363636363635,0,-34.60521804975086,18.33608615323035
181,0.18181818181818182,0,-30.812608176585904,44.06814183622995
182,0.0,0,-44.0,28.27719037283919
183,0.0,0,-44.0,18.33608615323035
184,0.6363636363636364,0,3.1879367216058387,44.06814183622995
185,0.0,0,-44.0,28.27719037283919
186,0.0,0,-44.0,18.33608615323035
187,0.0,0,-44.0,44.06814183622995
188,0.09090909090909091,0,-36.87896827920572,28.27719037283919
189,0.6363636363636364,0,1.7193732490804,18.33608615323035
190,0.09090909090909091,0,-37.57997130354358,44.06814183622995
191,0.0,0,-44.0,28.27719037283919
192,0.5454545454545454,0,-4.900218998861144,18.33608615323035
193,0.13636363636363635,0,-34.34801203307704,44.06814183622995
194,0.0,0,-44.0,28.27719037283919
195,0.09090909090909091,0,-37.769884356656654,18.33608615323035
196,0.5454545454545454,0,-4.431466088514318,44.06814183622995
197,0.0,0,-44.0,28.27719037283919
198,0.2727272727272727,0,-24.844930214764997,18.33608615323035
199,0.5454545454545454,0,-4.387993984281625,44.06814183622995
200,0.0,0,-44.0,28.27719037283919
201,0.0,0,-44.0,18.33608615323035
202,0.7272727272727273,0,9.728529501018919,44.06814183622995
203,0.09090909090909091,0,-36.92949546436075,28.27719037283919
204,0.045454545454545456,0,-40.91850454247077,18.33608615323035
205,0.5454545454545454,0,-3.3232382622325685,44.06814183622995
206,0.0,0,-44.0,28.27719037283919
207,0.5454545454545454,0,-5.206952638528094,18.33608615323035
208,0.5454545454545454,0,-3.2464222316402735,44.06814183622995
209,0.09090909090909091,0,-36.82698206996504,28.27719037283919
210,0.045454545454545456,0,-40.9220085382472,18.33608615323035
211,0.13636363636363635,0,-33.89157952595079,44.06814183622995
212,0.0,0,-44.0,28.27719037283919
213,0.0,0,-44.0,18.33608615323035
214,0.0,0,-44.0,44.06814183622995
215,0.09090909090909091,0,-36.98200366576276,28.27719037283919
216,0.13636363636363635,0,-34.61260646272653,18.33608615323035
217,0.18181818181818182,0,-30.724441355243194,44.06814183622995
218,0.0,0,-44.0,28.27719037283919
219,0.5454545454545454,0,-5.450622146826795,18.33608615323035
220,0.18181818181818182,0,-30.61929555810119,44.06814183622995
221,0.0,0,-44.0,28.27719037283919
222,0.6363636363636364,0,1.662213627123839,18.33608615323035
223,0.0,0,-44.0,44.06814183622995
224,0.0,0,-44.0,28.27719037283919
225,0.13636363636363635,0,-34.555644937366495,18.33608615323035
226,0.5454545454545454,0,-3.6983470951129145,44.06814183622995
227,0.0,0,-44.0,28.27719037283919
228,0.5,0,-8.741123477166635,18.33608615323035
229,0.0,0,-44.0,44.06814183622995
230,0.0,0,-44.0,28.27719037283919
231,0.09090909090909091,0,-37.75301853942163,18.33608615323035
232,0.13636363636363635,0,-34.17022554980427,44.06814183622995
233,0.0,0,-44.0,28.27719037283919
234,0.13636363636363635,0,-34.42302781307946,18.33608615323035
235,0.5454545454545454,0,-3.448280000644039,44.06814183622995
236,0.09090909090909091,0,-36.86495518034853,28.27719037283919
237,0.0,0,-44.0,18.33608615323035
238,0.5454545454545454,0,-3.5474130253543246,44.06814183622995
239,0.0,0,-44.0,28.27719037283919
240,0.5454545454545454,0,-5.417624598340316,18.33608615323035
241,0.045454545454545456,0,-40.92847523551269,44.06814183622995
242,0.0,0,-44.0,28.27719037283919
243,0.5454545454545454,0,-5.02147501532056,18.33608615323035
244,0.09090909090909091,0,-37.52919899530689,44.06814183622995
245,0.0,0,-44.0,28.27719037283919
246,0.13636363636363635,0,-34.52237737072117,18.33608615323035
247,0.5454545454545454,0,-3.626612995817527,44.06814183622995
248,0.0,0,-44.0,28.27719037283919
249,0.5454545454545454,0,-5.458252502008521,18.33608615323035
250,0.0,0,-44.0,44.06814183622995
251,0.0,0,-44.0,28.27719037283919
252,0.0,0,-44.0,18.33608615323035
253,0.45454545454545453,0,-11.37142142893249,44.06814183622995
254,0.0,0,-44.0,28.27719037283919
255,0.0,0,-44.0,18.33608615323035
256,0.18181818181818182,0,-30.725270082086332,44.06814183622995
257,0.09090909090909091,0,-36.919240863128806,28.27719037283919
258,0.0,0,-44.0,18.33608615323035
259,0.5454545454545454,0,-3.7802620876093376,44.06814183622995
260,0.09090909090909091,0,-36.88614284627448,28.27719037283919
261,0.13636363636363635,0,-34.44962252385258,18.33608615323035
262,0.45454545454545453,0,-11.488456811551895,44.06814183622995
263,0.0,0,-44.0,28.27719037283919
264,0.5454545454545454,0,-5.3309876137830745,18.33608615323035
265,0.09090909090909091,0,-37.60620385394087,44.06814183622995
266,0.0,0,-44.0,28.27719037283919
267,0.13636363636363635,0,-34.53399686981438,18.33608615323035
268,0.0,0,-44.0,44.06814183622995
269,0.13636363636363635,0,-33.476617707838145,28.27719037283919
270,0.09090909090909091,0,-37.77511503448169,18.33608615323035
271,0.0,0,-44.0,44.06814183622995
272,0.0,0,-44.0,28.27719037283919
273,0.0,0,-44.0,18.33608615323035
274,0.13636363636363635,0,-34.15707732948097,44.06814183622995
275,0.045454545454545456,0,-40.70315082094237,28.27719037283919
276,0.4090909090909091,0,-15.199674762752164,18.33608615323035
277,0.13636363636363635,0,-33.914814096454634,44.06814183622995
278,0.0,0,-44.0,28.27719037283919
279,0.6363636363636364,0,1.6850061745709128,18.33608615323035
280,0.5454545454545454,0,-3.9348797214348514,44.06814183622995
281,0.0,0,-44.0,28.27719037283919
282,0.0,0,-44.0,18.33608615323035
283,0.5454545454545454,0,-3.2068308934392755,44.06814183622995
284,0.09090909090909091,0,-36.791839203590555,28.27719037283919
285,0.5909090909090909,0,-1.7158311725505184,18.33608615323035
286,0.5454545454545454,0,-3.5456716189800677,44.06814183622995
287,0.0,0,-44.0,28.27719037283919
288,0.5454545454545454,0,-5.077350764455899,18.33608615323035
289,0.22727272727272727,0,-27.51107699878063,44.06814183622995
290,0.0,0,-44.0,28.27719037283919
291,0.5454545454545454,0,-4.865795521734286,18.33608615323035
292,0.13636363636363635,0,-34.31833669369661,44.06814183622995
293,0.045454545454545456,0,-40.68700740150062,28.27719037283919
294,0.5454545454545454,0,-5.47936987081459,18.33608615323035
295,0.2727272727272727,0,-24.01047540981294,44.06814183622995
296,0.0,0,-44.0,28.27719037283919
297,0.13636363636363635,0,-34.4262766717176,18.33608615323035
298,0.5,0,-7.80588862717088,44.06814183622995
299,0.09090909090909091,0,-36.794081045417926,28.27719037283919
300,0.0,0,-44.0,18.33608615323035
301,0.5,0,-8.023606757033058,44.06814183622995
302,0.0,0,-44.0,28.27719037283919
303,0.13636363636363635,0,-34.416356933244856,18.33608615323035
304,0.45454545454545453,0,-11.52526485366872,44.06814183622995
305,0.09090909090909091,0,-36.90269160196177,28.27719037283919
306,0.5454545454545454,0,-5.512046878974039,18.33608615323035
307,0.0,0,-44.0,44.06814183622995
308,0.13636363636363635,0,-33.471485896687824,28.27719037283919
309,0.5454545454545454,0,-5.031957311075974,18.33608615323035
310,0.6818181818181818,0,6.529085967243304,44.06814183622995
311,0.0,0,-44.0,28.27719037283919
312,0.0,0,-44.0,18.33608615323035
313,0.13636363636363635,0,-33.96152948147844,44.06814183622995
314,0.0,0,-44.0,28.27719037283919
315,0.13636363636363635,0,-34.50918708917543,18.33608615323035
316,0.5454545454545454,0,-4.4634494555155255,44.06814183622995
317,0.0,0,-44.0,28.27719037283919
318,0.5,0,-8.759374060274762,18.33608615323035
319,0.0,0,-44.0,44.06814183622995
320,0.09090909090909091,0,-36.80820955290356,28.27719037283919
321,0.5454545454545454,0,-5.288281892612386,18.33608615323035
322,0.6363636363636364,0,3.1966107386997322,44.06814183622995
323,0.09090909090909091,0,-36.91936132496715,28.27719037283919
324,0.22727272727272727,0,-28.099539225046644,18.33608615323035
325,0.45454545454545453,0,-11.155509381604816,44.06814183622995
326,0.09090909090909091,0,-36.87408286503373,28.27719037283919
327,0.5,0,-8.771592980164264,18.33608615323035
328,0.18181818181818182,0,-30.80283001683228,44.06814183622995
329,0.0,0,-44.0,28.27719037283919
330,0.2727272727272727,0,-24.829730716044576,18.33608615323035
331,0.0,0,-44.0,44.06814183622995
332,0.0,0,-44.0,28.27719037283919
333,0.13636363636363635,0,-34.55236935976208,18.33608615323035
334,0.5,0,-7.954169029887079,44.06814183622995
335,0.0,0,-44.0,28.27719037283919
336,0.09090909090909091,0,-37.796671258836966,18.33608615323035
337,0.18181818181818182,0,-30.72652140488608,44.06814183622995
338,0.0,0,-44.0,28.27719037283919
339,0.2727272727272727,0,-24.778120805450378,18.33608615323035
340,0.45454545454545453,0,-11.129833678453082,44.06814183622995
341,0.09090909090909091,0,-36.83317588258231,28.27719037283919
342,0.0,0,-44.0,18.33608615323035
343,0.0,0,-44.0,44.06814183622995
344,0.0,0,-44.0,28.27719037283919
345,0.5,0,-8.748206864552008,18.33608615323035
346,0.13636363636363635,0,-34.40577224852997,44.06814183622995
347,0.09090909090909091,0,-36.87817065806871,28.27719037283919
348,0.0,0,-44.0,18.33608615323035
349,0.5454545454545454,0,-4.303853596567314,44.06814183622995
350,0.0,0,-44.0,28.27719037283919
351,0.045454545454545456,0,-40.91703697558516,18.33608615323035
352,0.5454545454545454,0,-4.614364424765201,44.06814183622995
353,0.0,0,-44.0,28.27719037283919
354,0.3181818181818182,0,-21.62927963576837,18.33608615323035
355,0.0,0,-44.0,44.06814183622995
356,0.045454545454545456,0,-40.73230989990834,28.27719037283919
357,0.5454545454545454,0,-5.492289773818995,18.33608615323035
358,0.045454545454545456,0,-40.78522873406732,44.06814183622995
359,0.09090909090909091,0,-36.887516210480136,28.27719037283919
360,0.4090909090909091,0,-15.126576415094906,18.33608615323035
361,0.18181818181818182,0,-30.609572111135385,44.06814183622995
362,0.0,0,-44.0,28.27719037283919
363,0.13636363636363635,0,-34.47590958419103,18.33608615323035
364,0.5454545454545454,0,-4.112441185041753,44.06814183622995
365,0.0,0,-44.0,28.27719037283919
366,0.5454545454545454,0,-5.124818122676812,18.33608615323035
367,0.5454545454545454,0,-4.356708268594793,44.06814183622995
368,0.0,0,-44.0,28.27719037283919
369,0.5454545454545454,0,-4.953152266388292,18.33608615323035
370,0.09090909090909091,0,-37.53043325984692,44.06814183622995
371,0.13636363636363635,0,-33.486543176258316,28.27719037283919
372,0.13636363636363635,0,-34.40608116495989,18.33608615323035
373,0.0,0,-44.0,44.06814183622995
374,0.0,0,-44.0,28.27719037283919
375,0.09090909090909091,0,-37.75544394874095,18.33608615323035
376,0.0,0,-44.0,44.06814183622995
377,0.0,0,-44.0,28.27719037283919
378,0.6818181818181818,0,5.198295337700439,18.33608615323035
379,0.0,0,-44.0,44.06814183622995
380,0.045454545454545456,0,-40.7053455781632,28.27719037283919
381,0.5454545454545454,0,-5.328040441637363,18.33608615323035
382,0.6363636363636364,0,2.9804968864599104,44.06814183622995
383,0.0,0,-44.0,28.27719037283919
384,0.6818181818181818,0,5.2779009621016195,18.33608615323035
385,0.2727272727272727,0,-24.102727479776622,44.06814183622995
386,0.0,0,-44.0,28.27719037283919
387,0.2727272727272727,0,-24.84645681622933,18.33608615323035
388,0.5454545454545454,0,-3.7401448891354714,44.06814183622995
389,0.09090909090909091,0,-36.855595209318004,28.27719037283919
390,0.5454545454545454,0,-5.256839951109757,18.33608615323035
391,0.6818181818181818,0,6.402367434058991,44.06814183622995
392,0.09090909090909091,0,-36.82987989214014,28.27719037283919
393,0.2727272727272727,0,-24.835718992268806,18.33608615323035
394,0.2727272727272727,0,-24.089644304241382,44.06814183622995
395,0.09090909090909091,0,-36.857266471361825,28.27719037283919
396,0.5454545454545454,0,-5.130223030011593,18.33608615323035
397,0.5,0,-7.98959062883178,44.06814183622995
398,0.0,0,-44.0,28.27719037283919
399,0.0,0,-44.0,18.33608615323035
400,0.0,0,-44.0,44.06814183622995
401,0.0,0,-44.0,28.27719037283919
402,0.5454545454545454,0,-5.0285376811355365,18.33608615323035
403,0.0,0,-44.0,44.06814183622995
404,0.0,0,-44.0,28.27719037283919
405,0.4090909090909091,0,-15.146429002821979,18.33608615323035
406,0.6818181818181818,0,6.383067307038962,44.06814183622995
407,0.0,0,-44.0,28.27719037283919
408,0.6363636363636364,0,1.6149052139325866,18.33608615323035
409,0.09090909090909091,0,-37.605243308841736,44.06814183622995
410,0.045454545454545456,0,-40.744030065581825,28.27719037283919
411,0.36363636363636365,0,-18.494183973841125,18.33608615323035
412,0.5454545454545454,0,-4.000161177640129,44.06814183622995
413,0.0,0,-44.0,28.27719037283919
414,0.5454545454545454,0,-5.282038181981219,18.33608615323035
415,0.13636363636363635,0,-33.893448028519686,44.06814183622995
416,0.0,0,-44.0,28.27719037283919
417,0.0,0,-44.0,18.33608615323035
418,0.2727272727272727,0,-24.069745482329214,44.06814183622995
419,0.0,0,-44.0,28.27719037283919
420,0.13636363636363635,0,-34.46297698123693,18.33608615323035
421,0.0,0,-44.0,44.06814183622995
422,0.0,0,-44.0,28.27719037283919
423,0.0,0,-44.0,18.33608615323035
424,0.13636363636363635,0,-33.95609184881892,44.06814183622995
425,0.0,0,-44.0,28.27719037283919
426,0.0,0,-44.0,18.33608615323035
427,0.5454545454545454,0,-4.071743860762106,44.06814183622995
428,0.0,0,-44.0,28.27719037283919
429,0.6818181818181818,0,5.198316070032712,18.33608615323035
430,0.0,0,-44.0,44.06814183622995
431,0.09090909090909091,0,-36.93557947203345,28.27719037283919
432,0.5454545454545454,0,-5.572099984001591,18.33608615323035
433,0.2727272727272727,0,-24.07015471536792,44.06814183622995
434,0.0,0,-44.0,28.27719037283919
435,0.0,0,-44.0,18.33608615323035
436,0.13636363636363635,0,-34.119470903262325,44.06814183622995
437,0.13636363636363635,0,-33.46200746970947,28.27719037283919
438,0.045454545454545456,0,-40.915490895530205,18.33608615323035
439,0.13636363636363635,0,-33.990937604854466,44.06814183622995
440,0.0,0,-44.0,28.27719037283919
441,0.5454545454545454,0,-5.4951866332643355,18.33608615323035
442,0.045454545454545456,0,-40.740214120006456,44.06814183622995
443,0.09090909090909091,0,-36.81217569814997,28.27719037283919
444,0.6363636363636364,0,1.5573546318802896,18.33608615323035
445,0.0,0,-44.0,44.06814183622995
446,0.0,0,-44.0,28.27719037283919
447,0.5454545454545454,0,-5.154122298270261,18.33608615323035
448,0.0,0,-44.0,44.06814183622995
449,0.0,0,-44.0,28.27719037283919
450,0.5454545454545454,0,-4.992210388321471,18.33608615323035
451,0.5454545454545454,0,-4.1997338850365376,44.06814183622995
452,0.0,0,-44.0,28.27719037283919
453,0.045454545454545456,0,-40.89349960286569,18.33608615323035
454,0.5909090909090909,0,-0.1888814749926373,44.06814183622995
455,0.0,0,-44.0,28.27719037283919
456,0.09090909090909091,0,-37.77919776997334,18.33608615323035
457,0.2727272727272727,0,-24.084921022892196,44.06814183622995
458,0.0,0,-44.0,28.27719037283919
459,0.6363636363636364,0,1.6470449227656152,18.33608615323035
460,0.0,0,-44.0,44.06814183622995
461,0.09090909090909091,0,-36.861893911524874,28.27719037283919
462,0.09090909090909091,0,-37.75390953832929,18.33608615323035
463,0.5,0,-7.9213337093453955,44.06814183622995
464,0.0,0,-44.0,28.27719037283919
465,0.045454545454545456,0,-40.914092401737165,18.33608615323035
466,0.2727272727272727,0,-24.254094713670543,44.06814183622995
467,0.0,0,-44.0,28.27719037283919
468,0.13636363636363635,0,-34.4570010052221,18.33608615323035
469,0.0,0,-44.0,44.06814183622995
470,0.0,0,-44.0,28.27719037283919
471,0.0,0,-44.0,18.33608615323035
472,0.0,0,-44.0,44.06814183622995
473,0.0,0,-44.0,28.27719037283919
474,0.5454545454545454,0,-5.161484778106131,18.33608615323035
475,0.5454545454545454,0,-4.155171571567928,44.06814183622995
476,0.045454545454545456,0,-40.73733535841751,28.27719037283919
477,0.09090909090909091,0,-37.76494846982142,18.33608615323035
478,0.0,0,-44.0,44.06814183622995
479,0.0,0,-44.0,28.27719037283919
480,0.2727272727272727,0,-24.82470862489147,18.33608615323035
481,0.6363636363636364,0,3.071483497687442,44.06814183622995
482,0.0,0,-44.0,28.27719037283919
483,0.6818181818181818,0,5.1932628188189485,18.33608615323035
484,0.18181818181818182,0,-30.644051810556203,44.06814183622995
485,0.09090909090909091,0,-36.7901289995133,28.27719037283919
486,0.45454545454545453,0,-11.983152551028738,18.33608615323035
487,0.2727272727272727,0,-24.039222394254878,44.06814183622995
488,0.0,0,-44.0,28.27719037283919
489,0.18181818181818182,0,-31.248233326456166,18.33608615323035
490,0.13636363636363635,0,-34.09346597214847,44.06814183622995
491,0.0,0,-44.0,28.27719037283919
492,0.3181818181818182,0,-21.62724276251599,18.33608615323035
493,0.13636363636363635,0,-34.328629247984765,44.06814183622995
494,0.09090909090909091,0,-36.93747181265289,28.27719037283919
495,0.09090909090909091,0,-37.748574107543625,18.33608615323035
496,0.45454545454545453,0,-11.456098193020134,44.06814183622995
497,0.0,0,-44.0,28.27719037283919
498,0.2727272727272727,0,-24.779713368830183,18.33608615323035
499,0.2727272727272727,0,-24.38866626906149,44.06814183622995
500,0.045454545454545456,0,-40.66360936344836,28.27719037283919
501,0.0,0,-44.0,18.33608615323035
502,0.5454545454545454,0,-3.6159225733525817,44.06814183622995
503,0.0,0,-44.0,28.27719037283919
504,0.18181818181818182,0,-31.27756953939239,18.33608615323035
505,0.09090909090909091,0,-37.599146351845405,44.06814183622995
506,0.0,0,-44.0,28.27719037283919
507,0.09090909090909091,0,-37.74213894319957,18.33608615323035
508,0.5454545454545454,0,-3.3957044902767386,44.06814183622995
509,0.0,0,-44.0,28.27719037283919
510,0.6363636363636364,0,1.5492467537552996,18.33608615323035
511,0.45454545454545453,0,-11.239305160217732,44.06814183622995
512,0.0,0,-44.0,28.27719037283919
513,0.13636363636363635,0,-34.48038079158856,18.33608615323035
514,0.09090909090909091,0,-37.63394197626229,44.06814183622995
515,0.0,0,-44.0,28.27719037283919
516,0.0,0,-44.0,18.33608615323035
517,0.2727272727272727,0,-24.17136235830229,44.06814183622995
518,0.0,0,-44.0,28.27719037283919
519,0.5,0,-8.792777200343663,18.33608615323035
